game_id,team,passer_id,dropbacks,qb_epa
2010_01_ARI_STL,ARI,00-0023645,44,6.440229185365919
2010_01_ARI_STL,LA,00-0027854,56,-13.97284927125952
2010_01_ATL_PIT,ATL,00-0026143,1,0.04296990903094411
2010_01_ATL_PIT,PIT,00-0026296,31,-2.50207806901215
2010_01_BAL_NYJ,BAL,00-0026158,40,-4.803872444259058
2010_01_BAL_NYJ,NYJ,00-0026898,24,-13.483732374427461
2010_01_CAR_NYG,CAR,00-0025708,39,-13.14906381104764
2010_01_CAR_NYG,CAR,00-0027659,2,-0.8051010967465118
2010_01_CAR_NYG,NYG,00-0022803,31,4.480918600344129
2010_01_CIN_NE,CIN,00-0021429,52,5.987336837689552
2010_01_CIN_NE,NE,00-0019596,35,14.195225434351425
2010_01_CLE_TB,CLE,00-0004161,36,-8.734500900940429
2010_01_CLE_TB,CLE,00-0023176,1,1.1014882414601743
2010_01_CLE_TB,TB,00-0026993,33,-3.2654324512396133
2010_01_DAL_WAS,DAL,00-0021678,48,4.500299421133963
2010_01_DAL_WAS,DAL,00-0023544,1,-0.4234890757361427
2010_01_DAL_WAS,WAS,00-0011022,34,-2.8380375927043433
2010_01_DEN_JAX,DEN,00-0023541,38,8.92232142227162
2010_01_DEN_JAX,JAX,00-0021231,24,7.494188936915796
2010_01_DET_CHI,CHI,00-0024226,44,7.228121070550858
2010_01_DET_CHI,DET,00-0020679,19,-7.689197319967207
2010_01_DET_CHI,DET,00-0026498,16,2.012692289077677
2010_01_GB_PHI,GB,00-0023459,35,1.8645129057695158
2010_01_GB_PHI,PHI,00-0020245,31,10.986533306661112
2010_01_GB_PHI,PHI,00-0025423,13,-8.28574268182274
2010_01_IND_HOU,HOU,00-0022787,19,-3.911857888081336
2010_01_IND_HOU,IND,00-0010346,59,18.79652908023487
2010_01_MIA_BUF,BUF,00-0025479,39,-8.206428153627929
2010_01_MIA_BUF,MIA,00-0026197,38,0.14562311999078048
2010_01_MIN_NO,MIN,00-0005106,28,-4.680712351637901
2010_01_MIN_NO,NO,00-0020531,37,1.133938805445918
2010_01_OAK_TEN,LV,00-0023460,44,-6.199006229760073
2010_01_OAK_TEN,LV,00-0025486,1,-0.39391914708539844
2010_01_OAK_TEN,TEN,00-0024218,20,3.820852460084197
2010_01_SD_KC,KC,00-0023662,22,-8.492300206184154
2010_01_SD_KC,LAC,00-0022942,42,8.00237664458109
2010_01_SF_SEA,SEA,00-0007091,26,6.659550565353129
2010_01_SF_SEA,SF,00-0023436,47,-13.740914990846615
2010_02_ARI_ATL,ARI,00-0023645,33,-11.805888406855576
2010_02_ARI_ATL,ARI,00-0027347,2,-6.29804934526328
2010_02_ARI_ATL,ATL,00-0026143,35,10.737361935909217
2010_02_BAL_CIN,BAL,00-0026158,42,-19.28399407793554
2010_02_BAL_CIN,CIN,00-0021429,37,-3.316940092909173
2010_02_BUF_GB,BUF,00-0025479,22,-16.44632700260263
2010_02_BUF_GB,GB,00-0023459,29,12.223756040807906
2010_02_CHI_DAL,CHI,00-0024226,30,11.225165479735535
2010_02_CHI_DAL,DAL,00-0021678,51,4.126489880716863
2010_02_HOU_WAS,HOU,00-0022787,57,19.7053575211879
2010_02_HOU_WAS,WAS,00-0011022,41,17.703845275838148
2010_02_JAX_SD,JAX,00-0021231,25,-0.0033661308391117473
2010_02_JAX_SD,JAX,00-0022864,20,-3.7764277022797614
2010_02_JAX_SD,LAC,00-0022942,30,17.35620233062788
2010_02_KC_CLE,CLE,00-0022055,33,-4.4471616053427
2010_02_KC_CLE,KC,00-0023662,31,1.3074813978413036
2010_02_MIA_MIN,MIA,00-0026197,18,-0.7407891284674406
2010_02_MIA_MIN,MIN,00-0005106,39,-14.454709649848144
2010_02_NE_NYJ,NE,00-0019596,37,2.107158744125627
2010_02_NE_NYJ,NYJ,00-0026898,35,9.907331433228842
2010_02_NO_SF,NO,00-0020531,39,9.871651029394549
2010_02_NO_SF,SF,00-0023436,35,4.493558192698518
2010_02_NYG_IND,IND,00-0010346,27,16.582215484580956
2010_02_NYG_IND,NYG,00-0022803,29,-11.255692748527508
2010_02_PHI_DET,DET,00-0020679,49,6.36456970095062
2010_02_PHI_DET,PHI,00-0020245,42,7.620595688757021
2010_02_PIT_TEN,PIT,00-0000865,13,-10.005162295436538
2010_02_PIT_TEN,PIT,00-0026296,9,-5.3920678364811465
2010_02_PIT_TEN,TEN,00-0003292,27,1.6028945351573638
2010_02_PIT_TEN,TEN,00-0024218,14,-16.692667930048945
2010_02_SEA_DEN,DEN,00-0023541,36,23.204930367140594
2010_02_SEA_DEN,SEA,00-0007091,37,4.650270351674408
2010_02_STL_OAK,LA,00-0027854,28,0.007592611914230218
2010_02_STL_OAK,LV,00-0023460,19,1.516071222509944
2010_02_STL_OAK,LV,00-0024408,22,3.980252979427781
2010_02_TB_CAR,CAR,00-0025708,20,-6.424322277249303
2010_02_TB_CAR,CAR,00-0027659,13,0.531323415460065
2010_02_TB_CAR,TB,00-0023968,1,-0.4862305470742285
2010_02_TB_CAR,TB,00-0026993,27,9.432517939835261
2010_03_ATL_NO,ATL,00-0026143,36,13.692360294575337
2010_03_ATL_NO,NO,00-0020531,39,8.682920073618074
2010_03_BUF_NE,BUF,00-0023682,32,7.913500219244613
2010_03_BUF_NE,NE,00-0019596,29,14.840221479412467
2010_03_CIN_CAR,CAR,00-0027659,37,-4.657415713882074
2010_03_CIN_CAR,CIN,00-0021429,39,-10.230393505037199
2010_03_CLE_BAL,BAL,00-0022084,1,-1.0459226823877543
2010_03_CLE_BAL,BAL,00-0026158,31,15.369742219701399
2010_03_CLE_BAL,CLE,00-0022055,26,3.0737579371370325
2010_03_DAL_HOU,DAL,00-0021678,30,16.087282073752633
2010_03_DAL_HOU,HOU,00-0022787,36,2.1441189429616956
2010_03_DET_MIN,DET,00-0020679,45,-5.594090747474732
2010_03_DET_MIN,MIN,00-0005106,36,-9.561745082609704
2010_03_GB_CHI,CHI,00-0024226,32,3.512342966636177
2010_03_GB_CHI,GB,00-0023459,47,19.838702528698825
2010_03_IND_DEN,DEN,00-0023541,59,7.779387758347115
2010_03_IND_DEN,IND,00-0010346,43,18.555707565450973
2010_03_NYJ_MIA,MIA,00-0023437,1,-0.48180763982236385
2010_03_NYJ_MIA,MIA,00-0026197,47,8.516351111509387
2010_03_NYJ_MIA,NYJ,00-0026898,27,14.23309206002159
2010_03_OAK_ARI,ARI,00-0023645,28,-6.2204012266369055
2010_03_OAK_ARI,LV,00-0024408,40,-1.4822661553450514
2010_03_PHI_JAX,JAX,00-0021231,41,-20.562912232515032
2010_03_PHI_JAX,PHI,00-0020245,35,12.688764683902264
2010_03_PIT_TB,PIT,00-0000865,17,11.022868455913699
2010_03_PIT_TB,TB,00-0026300,8,3.1387237478629686
2010_03_PIT_TB,TB,00-0026993,37,-12.750565946279607
2010_03_SD_SEA,LAC,00-0022942,58,15.710274581653856
2010_03_SD_SEA,SEA,00-0007091,35,4.073917225472561
2010_03_SF_KC,KC,00-0023662,28,7.635430094124741
2010_03_SF_KC,SF,00-0023436,47,-6.760152421405628
2010_03_TEN_NYG,NYG,00-0022803,50,-5.547078982421252
2010_03_TEN_NYG,TEN,00-0024218,18,6.515282433613234
2010_03_WAS_STL,LA,00-0027854,38,2.9827017490940255
2010_03_WAS_STL,WAS,00-0011022,33,-0.9382638890115311
2010_04_ARI_SD,ARI,00-0023645,17,-11.218742069671862
2010_04_ARI_SD,ARI,00-0027347,20,-13.135202121524369
2010_04_ARI_SD,LAC,00-0019041,1,1.0138069773092866
2010_04_ARI_SD,LAC,00-0022942,21,15.197034363673602
2010_04_BAL_PIT,BAL,00-0026158,38,5.980948162262878
2010_04_BAL_PIT,PIT,00-0000865,24,-0.8674402115101989
2010_04_CAR_NO,CAR,00-0027659,26,1.0661601964384317
2010_04_CAR_NO,NO,00-0020531,50,7.201533362200622
2010_04_CHI_NYG,CHI,00-0003315,11,-5.359248243748335
2010_04_CHI_NYG,CHI,00-0024226,20,-19.054885485908017
2010_04_CHI_NYG,CHI,00-0025970,1,-1.5752176866517402
2010_04_CHI_NYG,NYG,00-0022803,32,-5.915395674100438
2010_04_CIN_CLE,CIN,00-0021429,40,12.795343515109678
2010_04_CIN_CLE,CLE,00-0022055,33,0.4154638891761171
2010_04_DEN_TEN,DEN,00-0023541,57,-0.2568875323245332
2010_04_DEN_TEN,TEN,00-0024218,31,2.9790774973095933
2010_04_DET_GB,DET,00-0020679,59,7.189809758323093
2010_04_DET_GB,GB,00-0023459,19,5.895360644557513
2010_04_HOU_OAK,HOU,00-0022787,28,8.857868163548234
2010_04_HOU_OAK,LV,00-0024408,44,-3.8926444234355833
2010_04_IND_JAX,IND,00-0010346,47,17.022868439555168
2010_04_IND_JAX,JAX,00-0021231,23,9.956886773914121
2010_04_NE_MIA,MIA,00-0025604,6,-3.7417815271764994
2010_04_NE_MIA,MIA,00-0026197,41,-2.566006170772763
2010_04_NE_MIA,NE,00-0019596,27,2.7142994310566984
2010_04_NYJ_BUF,BUF,00-0023682,33,-11.429551052453462
2010_04_NYJ_BUF,NYJ,00-0002110,1,1.0913846902549267
2010_04_NYJ_BUF,NYJ,00-0024318,1,2.5236153271980584
2010_04_NYJ_BUF,NYJ,00-0026898,24,6.440102880605904
2010_04_SEA_STL,LA,00-0027854,45,-4.8172987130911675
2010_04_SEA_STL,SEA,00-0007091,41,-19.395069447105126
2010_04_SEA_STL,SEA,00-0024315,1,2.117123174946755
2010_04_SF_ATL,ATL,00-0026143,49,-1.8500126327916657
2010_04_SF_ATL,SF,00-0023436,32,-7.2483231195947155
2010_04_WAS_PHI,PHI,00-0020245,8,0.09246759524103254
2010_04_WAS_PHI,PHI,00-0025423,38,4.697608560434475
2010_04_WAS_PHI,WAS,00-0011022,23,2.083411503011736
2010_05_ATL_CLE,ATL,00-0026143,31,2.6018104916731524
2010_05_ATL_CLE,CLE,00-0004161,24,-12.608026164816692
2010_05_ATL_CLE,CLE,00-0022055,17,5.422625780920498
2010_05_ATL_CLE,CLE,00-0023176,1,0.6611996544525027
2010_05_CHI_CAR,CAR,00-0025708,9,-4.818482007191051
2010_05_CHI_CAR,CAR,00-0027659,27,-20.80831132974224
2010_05_CHI_CAR,CHI,00-0003315,18,-20.088496210977098
2010_05_CHI_CAR,CHI,00-0025970,4,-0.9891180900740437
2010_05_DEN_BAL,BAL,00-0026158,27,5.241367855819879
2010_05_DEN_BAL,DEN,00-0023541,39,13.014960473950953
2010_05_GB_WAS,GB,00-0023459,52,-2.76843492978231
2010_05_GB_WAS,WAS,00-0011022,54,-2.807785234184516
2010_05_JAX_BUF,BUF,00-0023682,35,0.18910732655693752
2010_05_JAX_BUF,JAX,00-0021231,24,10.5778023088514
2010_05_KC_IND,IND,00-0010346,45,0.4526536182695824
2010_05_KC_IND,KC,00-0023662,31,-2.390562548100298
2010_05_MIN_NYJ,MIN,00-0005106,40,4.954769799878821
2010_05_MIN_NYJ,NYJ,00-0026898,45,-10.809183339867603
2010_05_NO_ARI,ARI,00-0023645,2,-0.39125690318178385
2010_05_NO_ARI,ARI,00-0027347,31,-0.532811302386687
2010_05_NO_ARI,NO,00-0020531,41,-4.20908484457618
2010_05_NYG_HOU,HOU,00-0022787,37,-16.118759064222925
2010_05_NYG_HOU,NYG,00-0022803,44,8.689827752820289
2010_05_PHI_SF,PHI,00-0025423,36,4.048778860584871
2010_05_PHI_SF,SF,00-0023436,43,7.463023236184313
2010_05_SD_OAK,LAC,00-0022942,46,9.375761166231637
2010_05_SD_OAK,LV,00-0023460,23,8.113139861936578
2010_05_SD_OAK,LV,00-0024408,7,-6.794027438588498
2010_05_STL_DET,DET,00-0020679,35,9.843744006460915
2010_05_STL_DET,DET,00-0025430,1,-0.7612661158200353
2010_05_STL_DET,DET,00-0027880,1,-0.39375825342722237
2010_05_STL_DET,LA,00-0027854,46,-19.561035509438906
2010_05_TB_CIN,CIN,00-0021429,36,-8.922922001607967
2010_05_TB_CIN,TB,00-0026300,2,-2.165176843991503
2010_05_TB_CIN,TB,00-0026993,38,10.505806371274275
2010_05_TEN_DAL,DAL,00-0021678,53,2.0582774341364
2010_05_TEN_DAL,TEN,00-0024218,30,3.9045053280362496
2010_06_ATL_PHI,ATL,00-0026143,46,-1.9371145186771894
2010_06_ATL_PHI,PHI,00-0025423,30,14.103201724249415
2010_06_BAL_NE,BAL,00-0026158,38,7.911292241397697
2010_06_BAL_NE,NE,00-0019596,47,-1.3868182093091912
2010_06_CLE_PIT,CLE,00-0027688,42,-2.415102817207238
2010_06_CLE_PIT,PIT,00-0022924,28,10.965091151592787
2010_06_DAL_MIN,DAL,00-0021678,34,2.322730451269308
2010_06_DAL_MIN,MIN,00-0005106,22,-2.336737977534739
2010_06_DET_NYG,DET,00-0020679,15,3.484174594108481
2010_06_DET_NYG,DET,00-0025430,37,0.8222924262075468
2010_06_DET_NYG,NYG,00-0022803,32,1.8539220825769007
2010_06_IND_WAS,IND,00-0010346,39,11.930347273739638
2010_06_IND_WAS,WAS,00-0011022,48,-1.5972764063386524
2010_06_KC_HOU,HOU,00-0022787,36,14.867692919564433
2010_06_KC_HOU,KC,00-0023662,30,16.627269062835623
2010_06_MIA_GB,GB,00-0023459,40,3.3529025862107424
2010_06_MIA_GB,MIA,00-0026197,39,7.44532785564661
2010_06_NO_TB,NO,00-0020531,32,16.780640637398676
2010_06_NO_TB,TB,00-0026300,6,-1.3980946355150081
2010_06_NO_TB,TB,00-0026993,45,9.121651531447675
2010_06_NYJ_DEN,DEN,00-0023541,37,5.053467468939305
2010_06_NYJ_DEN,NYJ,00-0026898,32,-1.9162363029426999
2010_06_OAK_SF,LV,00-0023460,28,-11.568827238411588
2010_06_OAK_SF,SF,00-0023436,34,-0.01876627476369741
2010_06_SD_STL,LA,00-0027854,36,1.6152938755814028
2010_06_SD_STL,LAC,00-0022942,44,-4.971200060011961
2010_06_SEA_CHI,CHI,00-0024226,47,-8.43184875952963
2010_06_SEA_CHI,SEA,00-0007091,40,2.9470177934272215
2010_06_TEN_JAX,JAX,00-0021231,12,-5.452586949104443
2010_06_TEN_JAX,JAX,00-0025479,29,-6.613742020613798
2010_06_TEN_JAX,TEN,00-0003292,16,9.27027941057478
2010_06_TEN_JAX,TEN,00-0024218,5,5.908363898633979
2010_07_ARI_SEA,ARI,00-0023645,17,-0.34904138006742036
2010_07_ARI_SEA,ARI,00-0027347,18,-15.217463375942316
2010_07_ARI_SEA,SEA,00-0007091,43,-4.357172110326507
2010_07_BUF_BAL,BAL,00-0026158,33,8.195196446217894
2010_07_BUF_BAL,BUF,00-0023682,46,17.443123647081254
2010_07_CIN_ATL,ATL,00-0026143,35,14.789005282136584
2010_07_CIN_ATL,CIN,00-0021429,54,20.416681203747004
2010_07_CLE_NO,CLE,00-0026367,1,2.0051880184328184
2010_07_CLE_NO,CLE,00-0027688,17,-7.707924360589816
2010_07_CLE_NO,NO,00-0020531,59,-9.099507605363604
2010_07_JAX_KC,JAX,00-0001545,36,-5.150072832227618
2010_07_JAX_KC,KC,00-0023662,19,13.810981271788478
2010_07_MIN_GB,GB,00-0023459,36,7.544021398411132
2010_07_MIN_GB,GB,00-0026349,1,-2.16575244278647
2010_07_MIN_GB,MIN,00-0005106,30,-7.622276045735834
2010_07_NE_SD,LAC,00-0022942,53,13.502865566966747
2010_07_NE_SD,NE,00-0019596,36,-4.018142590497405
2010_07_NYG_DAL,DAL,00-0009311,37,-6.77992246027877
2010_07_NYG_DAL,DAL,00-0021678,7,0.16411790004249704
2010_07_NYG_DAL,NYG,00-0022803,36,8.302713215642143
2010_07_OAK_DEN,DEN,00-0023541,35,-20.852593945979606
2010_07_OAK_DEN,LV,00-0022164,1,-1.6190805553924292
2010_07_OAK_DEN,LV,00-0023460,23,15.423854946534536
2010_07_PHI_TEN,PHI,00-0025423,48,-6.551233233676829
2010_07_PHI_TEN,TEN,00-0003292,34,2.1563387516168278
2010_07_PIT_MIA,MIA,00-0026197,37,3.7861446054540986
2010_07_PIT_MIA,PIT,00-0022924,31,13.34315584523829
2010_07_SF_CAR,CAR,00-0025708,43,4.091142832210373
2010_07_SF_CAR,SF,00-0020608,13,-5.544498358345749
2010_07_SF_CAR,SF,00-0023436,20,1.2638374840756965
2010_07_STL_TB,LA,00-0027854,28,-1.3858786129961755
2010_07_STL_TB,TB,00-0026993,47,4.362963746967477
2010_07_WAS_CHI,CHI,00-0024226,44,-15.859090897865826
2010_07_WAS_CHI,WAS,00-0011022,35,-12.452889817711537
2010_08_BUF_KC,BUF,00-0023682,57,0.08577869423537399
2010_08_BUF_KC,KC,00-0023662,29,-2.9397176205702453
2010_08_CAR_STL,CAR,00-0025708,41,-9.981623302154135
2010_08_CAR_STL,LA,00-0027854,36,5.520194257441736
2010_08_DEN_SF,DEN,00-0023541,46,9.925608118107178
2010_08_DEN_SF,SF,00-0025561,20,12.659370978395925
2010_08_GB_NYJ,GB,00-0023459,37,-4.131962777843823
2010_08_GB_NYJ,NYJ,00-0026898,41,-7.831218191243145
2010_08_HOU_IND,HOU,00-0022787,39,-15.552602116814253
2010_08_HOU_IND,IND,00-0010346,47,11.03643806328376
2010_08_JAX_DAL,DAL,00-0009311,53,1.4158480876824253
2010_08_JAX_DAL,JAX,00-0021231,24,18.888034342729952
2010_08_MIA_CIN,CIN,00-0021429,40,-5.216414908063598
2010_08_MIA_CIN,MIA,00-0026197,37,1.8215736471100898
2010_08_MIN_NE,MIN,00-0005106,32,2.8142106402796854
2010_08_MIN_NE,MIN,00-0024279,9,2.2267178445328026
2010_08_MIN_NE,NE,00-0019596,27,10.505955315718893
2010_08_PIT_NO,NO,00-0020531,46,6.647538132907357
2010_08_PIT_NO,PIT,00-0022924,29,-2.3220266288773765
2010_08_SEA_OAK,LV,00-0023460,31,14.338284595218564
2010_08_SEA_OAK,SEA,00-0007091,40,-11.548077652077577
2010_08_TB_ARI,ARI,00-0023645,25,-2.5707742154190782
2010_08_TB_ARI,ARI,00-0027347,16,-14.593176095222589
2010_08_TB_ARI,TB,00-0026993,28,8.80062811979229
2010_08_TEN_SD,LAC,00-0022942,38,17.833553630624614
2010_08_TEN_SD,TEN,00-0003292,15,-3.724863490089774
2010_08_TEN_SD,TEN,00-0024218,23,11.850238276691616
2010_08_WAS_DET,DET,00-0026498,47,-3.188591241123155
2010_08_WAS_DET,WAS,00-0011022,41,-11.128382067433217
2010_08_WAS_DET,WAS,00-0022121,8,-8.845899290870875
2010_09_ARI_MIN,ARI,00-0023645,34,0.29166752914416794
2010_09_ARI_MIN,ARI,00-0025529,1,1.1283554701367393
2010_09_ARI_MIN,MIN,00-0005106,50,12.746937572315801
2010_09_CHI_BUF,BUF,00-0023682,53,3.7772256260504946
2010_09_CHI_BUF,CHI,00-0024226,35,13.709630945704983
2010_09_DAL_GB,DAL,00-0009311,34,-10.13070618925849
2010_09_DAL_GB,GB,00-0023459,38,21.85356161819775
2010_09_DAL_GB,GB,00-0026349,1,-1.2622808017767966
2010_09_IND_PHI,IND,00-0010346,54,4.649581308739094
2010_09_IND_PHI,PHI,00-0020245,38,11.507893547982373
2010_09_KC_OAK,KC,00-0023662,41,3.0042746906527853
2010_09_KC_OAK,LV,00-0023460,36,-5.046994696072176
2010_09_KC_OAK,LV,00-0026144,1,-0.4388239805120975
2010_09_MIA_BAL,BAL,00-0024417,1,3.838324762880802
2010_09_MIA_BAL,BAL,00-0026158,33,14.206863305658505
2010_09_MIA_BAL,MIA,00-0026197,40,-10.034092827292996
2010_09_NE_CLE,CLE,00-0027688,20,10.420258341336185
2010_09_NE_CLE,NE,00-0019596,38,7.472231835999992
2010_09_NE_CLE,NE,00-0026625,2,-2.9406904433853924
2010_09_NO_CAR,CAR,00-0025708,7,-5.7468024518477785
2010_09_NO_CAR,CAR,00-0027659,21,-17.44626142596826
2010_09_NO_CAR,CAR,00-0027801,5,-0.6417809908161871
2010_09_NO_CAR,NO,00-0020531,43,-0.0668012170439174
2010_09_NYG_SEA,NYG,00-0022803,32,23.481531685649152
2010_09_NYG_SEA,SEA,00-0024296,23,-10.802049631543923
2010_09_NYJ_DET,DET,00-0025430,2,-1.1400156966410577
2010_09_NYJ_DET,DET,00-0026498,40,2.5587809927528724
2010_09_NYJ_DET,NYJ,00-0026898,39,6.686724382452667
2010_09_PIT_CIN,CIN,00-0021429,40,-1.7631482088351618
2010_09_PIT_CIN,PIT,00-0021190,1,4.212947737891227
2010_09_PIT_CIN,PIT,00-0022924,29,1.3204841895996475
2010_09_SD_HOU,HOU,00-0022787,34,2.70919668158544
2010_09_SD_HOU,LAC,00-0022942,24,20.01763736840803
2010_09_TB_ATL,ATL,00-0026143,37,12.841765955230638
2010_09_TB_ATL,TB,00-0026993,25,9.853269486106
2010_10_BAL_ATL,ATL,00-0026143,53,11.147777769045664
2010_10_BAL_ATL,BAL,00-0026158,38,8.069964012131095
2010_10_CAR_TB,CAR,00-0027659,34,2.8184520288068544
2010_10_CAR_TB,TB,00-0026993,28,15.924401813954645
2010_10_CIN_IND,CIN,00-0021429,42,-4.690964755103657
2010_10_CIN_IND,IND,00-0010346,38,-1.2458270986155808
2010_10_DAL_NYG,DAL,00-0009311,24,18.204551177393327
2010_10_DAL_NYG,NYG,00-0022803,50,-0.697168531244917
2010_10_DET_BUF,BUF,00-0023682,25,1.8978363010683097
2010_10_DET_BUF,DET,00-0020679,53,2.952094566087419
2010_10_HOU_JAX,HOU,00-0022787,33,18.476553512476734
2010_10_HOU_JAX,JAX,00-0021231,36,19.174588817379316
2010_10_KC_DEN,DEN,00-0023541,33,20.63660218440291
2010_10_KC_DEN,DEN,00-0027876,1,1.353942037851084
2010_10_KC_DEN,KC,00-0023662,60,10.605844938024097
2010_10_MIN_CHI,CHI,00-0024226,39,6.820873210755069
2010_10_MIN_CHI,MIN,00-0005106,32,-11.287166216001392
2010_10_NE_PIT,NE,00-0019596,44,19.941724676386627
2010_10_NE_PIT,PIT,00-0022924,54,-1.4416277108505504
2010_10_NYJ_CLE,CLE,00-0027688,36,7.024533547136426
2010_10_NYJ_CLE,NYJ,00-0026898,48,10.5095732978396
2010_10_PHI_WAS,PHI,00-0020245,36,32.29993862199766
2010_10_PHI_WAS,WAS,00-0011022,33,-4.185250733193243
2010_10_SEA_ARI,ARI,00-0023645,51,-11.804995553640648
2010_10_SEA_ARI,SEA,00-0007091,35,19.145693162441166
2010_10_SEA_ARI,SEA,00-0024296,7,-3.848704863921739
2010_10_STL_SF,LA,00-0027854,47,3.001823254029005
2010_10_STL_SF,SF,00-0025561,36,6.44368130806652
2010_10_TEN_MIA,MIA,00-0019559,2,0.921495056245476
2010_10_TEN_MIA,MIA,00-0024334,1,-0.9412520765326917
2010_10_TEN_MIA,MIA,00-0025604,6,6.323057296568651
2010_10_TEN_MIA,MIA,00-0026197,31,3.538122898663689
2010_10_TEN_MIA,TEN,00-0003292,20,-6.403384730560523
2010_10_TEN_MIA,TEN,00-0024218,22,-0.8277114207157865
2010_11_ARI_KC,ARI,00-0023645,48,4.316104159414995
2010_11_ARI_KC,KC,00-0023662,24,9.580106351749706
2010_11_ATL_STL,ATL,00-0026143,41,11.114269687788278
2010_11_ATL_STL,LA,00-0027854,43,-4.082766754926253
2010_11_BAL_CAR,BAL,00-0026158,36,9.022931064452312
2010_11_BAL_CAR,CAR,00-0022101,31,-18.552411864932843
2010_11_BUF_CIN,BUF,00-0023682,36,14.794737868476439
2010_11_BUF_CIN,CIN,00-0021429,36,8.683402771134057
2010_11_BUF_CIN,CIN,00-0025592,5,-0.8120608516037464
2010_11_CHI_MIA,CHI,00-0024226,31,7.094074125622048
2010_11_CHI_MIA,MIA,00-0025604,39,-15.843394341645762
2010_11_CLE_JAX,CLE,00-0027688,36,4.376960220627577
2010_11_CLE_JAX,JAX,00-0021231,39,-6.184681165706074
2010_11_CLE_JAX,JAX,00-0024275,1,-3.590977357234806
2010_11_DEN_SD,DEN,00-0023541,44,-7.052172175608575
2010_11_DEN_SD,LAC,00-0022017,1,4.481698259129189
2010_11_DEN_SD,LAC,00-0022766,1,-0.6851646694121882
2010_11_DEN_SD,LAC,00-0022942,26,15.799773418580985
2010_11_DET_DAL,DAL,00-0009311,28,8.467807861015899
2010_11_DET_DAL,DET,00-0020679,48,6.022894970010542
2010_11_GB_MIN,GB,00-0023459,37,16.95309561012511
2010_11_GB_MIN,GB,00-0026349,2,1.5090338194859214
2010_11_GB_MIN,MIN,00-0005106,39,-12.803114078763727
2010_11_HOU_NYJ,HOU,00-0022787,35,6.385061394108368
2010_11_HOU_NYJ,NYJ,00-0026898,42,8.760096583599303
2010_11_IND_NE,IND,00-0010346,52,18.461233621870633
2010_11_IND_NE,NE,00-0019596,26,11.551415158738367
2010_11_NYG_PHI,NYG,00-0022803,35,-2.4820253659595544
2010_11_NYG_PHI,PHI,00-0020245,48,-1.3360965489406333
2010_11_OAK_PIT,LV,00-0023460,23,-10.784490775011303
2010_11_OAK_PIT,LV,00-0024408,27,-9.376934956177138
2010_11_OAK_PIT,PIT,00-0022924,34,19.91753968509147
2010_11_SEA_NO,NO,00-0020531,43,21.855470558474227
2010_11_SEA_NO,SEA,00-0007091,44,19.24856562239737
2010_11_TB_SF,SF,00-0025561,42,-18.749217535660136
2010_11_TB_SF,TB,00-0023968,1,-2.7753618876449764
2010_11_TB_SF,TB,00-0026300,1,0.5149610005319118
2010_11_TB_SF,TB,00-0026993,24,5.300609603752312
2010_11_WAS_TEN,TEN,00-0024218,19,2.877288692915895
2010_11_WAS_TEN,TEN,00-0027775,9,-6.444976307354665
2010_11_WAS_TEN,WAS,00-0011022,53,14.962631901932259
2010_12_CAR_CLE,CAR,00-0027659,30,-2.382949078824934
2010_12_CAR_CLE,CLE,00-0004161,37,-7.719842364487704
2010_12_CAR_CLE,CLE,00-0026367,1,-0.5406437015044503
2010_12_CIN_NYJ,CIN,00-0020397,1,-0.5161897784564644
2010_12_CIN_NYJ,CIN,00-0021429,42,-9.360197172965567
2010_12_CIN_NYJ,NYJ,00-0026898,30,-6.613128204058583
2010_12_GB_ATL,ATL,00-0026143,30,7.405474551068494
2010_12_GB_ATL,GB,00-0023459,43,20.92390873230761
2010_12_JAX_NYG,JAX,00-0021231,44,-3.0773997970300258
2010_12_JAX_NYG,NYG,00-0022803,25,9.404652406670563
2010_12_KC_SEA,KC,00-0023662,35,18.966264460955113
2010_12_KC_SEA,SEA,00-0007091,38,-10.71283962453057
2010_12_MIA_OAK,LV,00-0024408,33,-4.431761585622905
2010_12_MIA_OAK,MIA,00-0026197,33,11.46527489150749
2010_12_MIN_WAS,MIN,00-0005106,27,4.0007365704550235
2010_12_MIN_WAS,WAS,00-0011022,41,-6.320499365100346
2010_12_NE_DET,DET,00-0020679,50,-7.843076748169924
2010_12_NE_DET,NE,00-0019596,28,20.97070836824741
2010_12_NO_DAL,DAL,00-0009311,46,9.73883986100129
2010_12_NO_DAL,NO,00-0020531,41,7.841876537191797
2010_12_PHI_CHI,CHI,00-0024226,28,17.99398884564502
2010_12_PHI_CHI,PHI,00-0020245,53,5.315604850352459
2010_12_PIT_BUF,BUF,00-0023682,47,-0.41030062324708805
2010_12_PIT_BUF,PIT,00-0022924,38,8.55247396748172
2010_12_SD_IND,IND,00-0010346,49,-15.176154863584088
2010_12_SD_IND,LAC,00-0022942,26,6.201754158725397
2010_12_SF_ARI,ARI,00-0023645,36,-10.854041095414463
2010_12_SF_ARI,SF,00-0025561,25,0.11808429812096399
2010_12_STL_DEN,DEN,00-0023541,45,12.38000586108663
2010_12_STL_DEN,LA,00-0027854,39,21.44954479401578
2010_12_TB_BAL,BAL,00-0026158,39,0.5702239002405829
2010_12_TB_BAL,TB,00-0026993,40,-4.07246689180041
2010_12_TEN_HOU,HOU,00-0022787,37,-0.5481216914665641
